Title,Content,Date
"Petronas to help YHBS, Huchems develop petrochemical ...","Petronas has signed a memorandum of understanding (MOU) with the Sarawak 
 State Government entity Yayasan Hartanah Bumiputera Sarawak (YHBS) to 
 jointly ...",11 Nov 2016
Maire Tecnimont awarded EPC contract for HDPE unit at ...,"Construction at Petronas' Pengerang Integrated Complex. Photo courtesy of 
 Petronas. Maire Tecnimont, in a JV with China HuanQiu Contracting & 
 Engineering Corp.",11 Nov 2016
Canada's proposed natural-gas plant stirs more controversy,"It is spearheaded by an international consortium led by PETRONAS, the 
 Malaysian state oil company. A study led by ecologist Jonathan Moore at 
 Simon Fraser ...",11 Nov 2016
Empty promises as taxi drivers left to fend for themselves,"As such, petrol station operators do not wish to sell NGV, except for at 
 the 128 Petronas stations in the peninsula. Many NGV stations were closed 
 for months ...",13 Nov 2016
"MotoGP, Rossi's Yamaha grows a 'hump'","Vinales repents: ""I apologize to Yamaha, I was at the top of my... MotoGP: 
 Goodbye Petronas: and now Yamaha's B team is also at risk.",15 Nov 2016
Adenan upbeat Beacon Project will help conserve marine ...,"Thanks to the efforts of Petronas through MLNG, the Beacon Project has 
 enticed the turtles to come back. I am happy to see that marine 
 conservation is ...",16 Nov 2016
World's first FLNG project starts off Malaysia,"Malaysia's Petronas has achieved first gas from its first floating 
 liquefied natural gas (FLNG) facility, PFLNG SATU earlier this week (14 
 November) from ...",17 Nov 2016
Why the petroleum development Act 1974 is in breach of the ...,"All of Petronas operations in Sarawak therefore are arguably 
 unconstitutional and illegal. The Federal Government must stop pretending 
 that it or Petronas has ...",17 Nov 2016
SEB Group CEO pays courtesy call on TYT,"Prior to joining Petronas, Sharbini worked with Shell in various positions 
 both locally and overseas including Miri and the Shell head office in The 
 Hague.",17 Nov 2016
Malaysian protesters march against Prime Minister Najib,"... wrapping up peacefully in front of the iconic Petronas Twin Towers 
 after an initial plan to assemble at Independence Square was thwarted by 
 police.",18 Nov 2016
Heavy rain causes flash floods in KL,"Keuntungan bersih Petronas Dagangan naik kepada RM82 juta pada suku kedua 
 2021. Keuntungan bersih Petronas Dagangan Bhd melonjak kepada RM82.14 juta 
 pada ...",18 Nov 2016
Sektor minyak dan gas terus hadapi cabaran,"Keuntungan bersih PETRONAS dan selepas mengambil kira beberapa perkara 
 dikenal pasti, yang kebanyakannya terdiri daripada aset susut nilai bersih 
 pada suku ...",20 Nov 2016
"Mohd Akid, Mohd Shafiq ungguli Cub Prix Taiping","Sementara itu, dalam kategori CP130, Ahmad Afif Amran (PETRONAS Yamaha-CKJ) 
 berjaya menjuarai perlumbaan terakhir bagi kategori CP130 selepas kategori 
 ini ...",20 Nov 2016
Bintulu boy Pau on cloud nine atop MLNG,"For Pau Kiew Huai, pushing an ageing plant to produce a world-class 
 performance is a massive challenge for Petronas subsidiary MLNG, which 
 manages and ...",21 Nov 2016
F1: Malaysia to stop hosting Formula One Grand Prix after 2018,"State oil and gas firm Petronas are the title sponsors for the F1 race in 
 Kuala Lumpur. The company has been hit hard in recent times by the tumble 
 in oil ...",21 Nov 2016
"Universiti swasta, GLU tak dihalang naikkan yuran","Terdahulu, Idris menyaksikan majlis menandatangani memorandum persefahaman 
 (MoU) diantara GLU yang terdiri daripada Universiti Teknologi Petronas, ...",21 Nov 2016
Engen launches PETRONAS lubricants through rebranded ...,"Engen Oil Centre's comprises of a national network of approved distributors 
 for Engen and PETRONAS lubricant products, and associated lubricant 
 products.",23 Nov 2016
"Some businesses see lower gains from race, Singapore News ...","Mercedes AMG Petronas F1 Team's German driver Nico Rosberg takes a corner 
 during the Formula One Singapore Grand Prix in Singapore on Sept 17, 2016.",23 Nov 2016
Graduates pay tribute to Universiti Teknologi Petronas,"KUCHING: Petronas Education Sponsorship Programme (PESP) recipient Hu Chee 
 Keong said getting in the programme was a dream come true.",26 Nov 2016
Formula One: Nico Rosberg foils Lewis Hamilton to claim ...,"Staff members of Mercedes AMG Petronas F1 Team spray German driver Nico 
 Rosberg and his wife Vivian Sibold with champagne as they celebrate at the 
 end of ...",27 Nov 2016
Petronas to expand Euro 5 diesel availability to 50 stations by ...,"Petronas Dynamic Diesel Euro 5 will remain as a B7 blend,” said Mohammad 
 Hafiz Abd. Aziz, fuel engineer at Petronas' product quality and operational 
 excellent ...",28 Nov 2016
Three Malaysian universities in top 100 world universities ranking,"Universiti Putra Malaysia, Universiti Teknologi Petronas and Universiti 
 Teknologi Malaysia made it to the top 100 list of the Times Higher 
 Education BRICS ...",2 Dec 2016
Police to make Mamak eateries a safe haven,"“In Sarawak, all 88 petrol stations belonging to Petronas and Shell have 
 implemented the GTSP initiative,” he added. Elaborating further, Sun said 
 the ...",2 Dec 2016
China stakes claim in Mexico oil opening at deep water auction,"U.S. oil major Chevron, Pemex and Japan's Inpex combined to win a block 
 while Malaysia's Petronas Carigali and private equity backed start-up 
 Sierra ...",5 Dec 2016
Petronas' Pengerang Integrated Complex on track for start up ...,"KUCHING: Petroliam Nasional Bhd's (Petronas) Pengerang Integrated Petroleum 
 Complex (PIPC) is on track to start up in the first quarter of 2019.",6 Dec 2016
Top 5 F1 Christmas Gifts and a chance to WIN!,"We've compiled our top 5 gift ideas from the latest race-used memorabilia 
 at Memento Exclusives to give you a helping hand! 1: Mercedes AMG Petronas 
 Wheel Rim ...",6 Dec 2016
"Baram community leaders visit SSGP, Sabah","Specially arranged by Petronas, the trip will see the group visiting Sabah 
 Sarawak Gas Pipeline (SSGP) at Kimanis in Papar, Sabah.",7 Dec 2016
Malaysia's Petronas confirms Mexico deepwater blocks award,"The Block 4 was awarded to a joint venture of the company's wholly owned 
 subsidiary PC Carigali Mexico Operations (Petronas Mexico) and Sierra Oil & 
 Gas, ...",8 Dec 2016
Petronas tries to get leaner in tough times,"Hundreds of the Malaysian state-owned oil company's employees marched from 
 its headquarters inside Kuala Lumpur's iconic Petronas Twin Towers to a 
 nearby ...",8 Dec 2016
4 ikon terima Anugerah Merdeka 2016,"Hadir sama, Presiden dan Ketua Pegawai Eksekutif Kumpulan PETRONAS, Datuk 
 Seri Wan Zulkiflee Wan Ariffin. Penyandang Anugerah Merdeka 2016 bagi 
 kategori Alam ...",8 Dec 2016
PFLNG SATU produces first LNG,"Malaysia-based Petronas has hit a milestone with its PFLNG SATU last week, 
 as the unit produced its first drop of liquefied natural gas (LNG) from 
 the ...",9 Dec 2016
Petronas confirma que ganó contratos en México,"El Bloque 4 fue otorgado en concesión a un emprendimiento conjunto de la 
 subsidiaria de la firma malasia PC Carigali Mexico Operations (Petronas 
 Mexico) y ...",9 Dec 2016
Successful production from Petronas' first floating lng facility,"KUCHING: Petroliam Nasional Bhd's (Petronas) first floating liquefied 
 natural gas (LNG) facility, PFLNG Satu has achieved an industry 
 breakthrough with the ...",10 Dec 2016
Petronas achieves first output from Malikai field,"Petronas said in a statement it was the fourth deepwater project 
 successfully implemented in Malaysia after the Kikeh, Siakap-North Petai, 
 and Gumusut Kakap ...",14 Dec 2016
Four Seasons to open in Kuala Lumpur – Business Traveller,"... an executive lounge, fitness centre, spa plus a rooftop infinity pool 
 and terrace overlooking the Kuala Lumpur Convention Centre and Petronas 
 Towers.",14 Dec 2016
Saudi firm signs distribution deal with Malaysia's Petronas,"RIYADH, December 15, 2016. Saudi Arabia-based Unified Lubricants Company 
 (ULC) has signed an agreement with Petronas Lubricant International (PLI), 
 an industry ...",15 Dec 2016
Four Seasons Hotel Kuala Lumpur announced for Premier ...,"... be conveniently located in close proximity to the city's major 
 attractions, including the Petronas Twin Towers and the Kuala Lumpur City 
 Centre (KLCC).",15 Dec 2016
"Moto3, Max Biaggi, the Mahindra livery of his team","SRT team does not deny Petronas' possible farewell and considers Dixon 
 for... MotoGP: Marini: ""It would be romantic if Rossi returned to the 
 official team.",16 Dec 2016
"Moto3, Team Sky Vr46's new livery unveiled on X Factor","SRT team does not deny Petronas' possible farewell and considers Dixon 
 for... MotoGP: Marini: ""It would be romantic if Rossi returned to the 
 official team.",16 Dec 2016
VR46-Team: Neues Design für 2017 enthüllt,"Petronas SRT. 10.7K subscribers. 2021 Styrian GP Highlights: Moto2. Info. 
 Shopping. Tap to unmute. More videos. More videos. Your browser can't play 
 this ...",16 Dec 2016
Pameran PETRONAS StreetSmart kini di Kota Kinabalu,"""Bagaimanapun, program PETRONAS StreetSmart ini unik dan menarik kerana ia 
 mengetengahkan konsep pembelajaran melalui pendekatan `hands-on' dan 
 `minds-on' yang ...",17 Dec 2016
Petronas StreetSmart brings road safety education to Sabah,"Kota Kinabalu: Petronas StreetSmart – Lessons for Life, an interactive 
 travelling exhibition that promotes the importance of road safety, is 
 currently at ...",18 Dec 2016
PETRONAS akan umum jumlah pengeluaran minyak Malaysia bagi 2017,"KUALA LUMPUR: PETRONAS akan mengumumkan jumlah pengeluaran minyak mentah 
 Malaysia untuk tahun depan seperti yang dipersetujui pada mesyuarat 
 Pertubuhan ...",19 Dec 2016
"Lewis Hamilton on Formula One Future, Donald Trump and ...","Mercedes AMG Petronas F1 Team's British driver Lewis Hamilton, on Nov. 26, 
 2016 in Abu Dhabi. Mohammed Al-Shaikh—AFP/Getty Images. By Sean Gregory.",19 Dec 2016
Petronas inks deal with Iran's national oil firm,"KUALA LUMPUR: PETROLIAM Nasional Bhd (Petronas) has signed a Memorandum of 
 Understanding (MoU) with National Iranian Oil Company (NIOC) to collaborate 
 in a ...",21 Dec 2016
Malaysia's Petronas Signs Oilfield Study MoU,"Malaysia's state oil company Petronas signed a memorandum of understanding 
 on Wednesday to study Iran's Azadegan and Cheshmeh Khosh oilfields.",21 Dec 2016
"Wakil Pengedar Gas PETRONAS sumbang RM20,000 untuk Rohingya","Sumbangan disampaikan Wakil Pengedar Gas PETRONAS Wilayah Selatan, Omar 
 Shariff, kepada Pengurus Cawangan The New Straits Times Press (NSTP) Johor 
 Bahru, Rudy ...",21 Dec 2016
Petronas details deepwater Mexico work plans | Offshore,"Petronas has won shares of two blocks in the Salina basin offshore Mexico 
 under the country's first auction of its deepwater exploration areas.",22 Dec 2016
Dubai Akan Bangun Menara Kembar Kalahkan Petronas Towers,"DUBAI - Masyarakat Malaysia boleh saja berbangga akan Petronas Twin Towers 
 yang saat ini terkenal sebagai menara kembar tertinggi di dunia.",24 Dec 2016
Petronas Said to Eye New Site in $27 Billion Canada LNG Plan,"Petronas's Pacific NorthWest LNG project would continue as planned with the 
 liquefaction plant on Lelu Island in British Columbia.",28 Dec 2016
Petronas to produce less petroleum next year? But WHY now!?,"From here on out, we refer to Petronas reducing their “petroleum“, a 
 broader term which includes crude oil and petroleum products. Actually 
 Petronas has been ...",28 Dec 2016
A surprise move to register CFOs,"Higher oil prices lift Petronas Dagangan's profits higher · Energy 2h ago. 
 Higher oil prices lift Petronas Dagangan's profits higher · Corporate News 
 9h ago ...",31 Dec 2016
Pertunjukan bunga api terangi ruang angkasa KL,"PERTUNJUKKAN bunga api sempena sambutan tahun baharu 2017 di pekarangan 
 Menara Berkembar PETRONAS, sebentar tadi. - Foto Aizuddin Saad.",31 Dec 2016
"Raup Rp 40 T di 2016, Pertamina pertama kali kalahkan laba Petronas | 
 merdeka.com","""Tahun ini (2016) pertama kalinya Pertamina bisa kalahkan Petronas. Ini 
 adalah sementara sebab aset Pertamina hanya sepertiga aset Petronas,"" kata 
 Dwi di ...",4 Jan 2017
Chinese companies to build world's tallest twin towers in ...,"The current tallest twin towers in the world are the Petronas Towers in 
 Kuala Lumpur, Malaysia. It has 88 floors and is 452 meters high. Related 
 Stories.",4 Jan 2017
SATU floater produces first LNG from Kanowit,"Petronas' floating liquefied natural gas vessel PFLNG SATU, featuring an 
 external turret/mooring system supplied by SOFEC, has produced its first 
 LNG from ...",4 Jan 2017
Baju ilham Menara Berkembar Petronas,"Kuala Lumpur: Menara Berkembar Petronas yang menjadi lambang kebanggaan 
 negara dijadikan inspirasi dalam rekaan busana bakal digayakan oleh Miss 
 Universe ...",5 Jan 2017
Petronas Twin Towers-inspired costume to debut at Miss Universe pageant,"Miss Universe Pageant were unveiled by reigning Miss Universe Malaysia 2016 
 Kiran Jassal showcased with a designer by Rizman Ruzaini at Marini's On 57, 
 Petronas ...",5 Jan 2017
Petronas keeping de Rooy in contention for Dakar glory,"Petronas keeping de Rooy in contention for Dakar glory. Jan 5, 2017, 2:39 
 PM. Did you know how much air the engine of Gerard de Rooy's Iveco ...",5 Jan 2017
China construirá en Camboya las dos torres gemelas más altas del mundo,"... iguales que superarán en altura a las Torres Petronas de Kuala Lumpur. 
 ... medirán 560 metros de altura (108 más que las Petronas), y serán 
 también el ...",5 Jan 2017
"South Sudan renews oil deals with China, Malaysia","... all oil drilling contracts with China National Petroleum Corporation 
 (CNPC) and Malaysia's Petroliam Nasional Berhad (PETRONAS) for another five 
 years.",6 Jan 2017
Now Petronas subsidiary is leaving Labuan,"Labuan: A long-time big player in the oil and gas industry here – Petronas 
 Carigali Sdn Bhd (PCSD) – has moved its operations to its own supply base 
 at ...",8 Jan 2017
SapuraKencana terima kontrak RM1.34b,"Syarikat itu dalam satu kenyataan berkata, dalam segmen kejuruteraan dan 
 pembinaan, SapuraKencana Subsea Services Sdn Bhd menerima kontrak daripada 
 PETRONAS ...",8 Jan 2017
"SapuraKencana wins work offshore Malaysia, Brunei | Offshore","PETRONAS Carigali Sdn. Bhd. (PCSB) has contracted SapuraKencana Subsea 
 Services Sdn. Bhd. for the provision of underwater services at facilities 
 located ...",9 Jan 2017
SapuraKencana bags five jobs worth US$300m,"... SapuraKencana Subsea Services Sdn Bhd, was awarded a two-year contract 
 to provide underwater services for Petronas Carigali Sdn Bhd.",9 Jan 2017
"Saudi cuts February oil exports to RIL, Petronas, HMEL to meet Opec deal","... refiners Reliance Industries and Hindustan Mittal Energy Ltd (HMEL), as 
 well as to Malaysia's Petronas, four sources familiar with the matter said.",11 Jan 2017
"Public universities should be proactive, source additional income, bank on 
 research, says Idris","Higher Education Minister Datuk Seri Idris Jusoh officiates the launch of 
 the new Research and Development building at Universiti Teknologi Petronas 
 (UTP) ...",11 Jan 2017
New tools and technology for the offshore industry,"Petronas Carigali is responsible for 190 offshore platforms and total 
 production of more than 2 MMb/d of oil. Earlier this decade, however, the 
 company was ...",13 Jan 2017
Kostum tema Petronas Miss Universe Malaysia tuai kontroversi,"Netizen di Malaysia mempertanyakan pemilihan menara Petronas sebagai bagian 
 dari model kostum. Seperti yang dikatakan, salah satunya oleh Betty Lee. 
 Netizen ...",15 Jan 2017
How watching a go-kart race changed F1’s Valtteri Bottas’ life forever,"... a seat with the sport's most dominant team in recent years, Mercedes 
 AMG Petronas, and made him teammates with three-time World Champion Lewis 
 Hamilton.",17 Jan 2017
La mano de obra representa solo el 5% del costo de los ...,"... influirá en inversiones de otras empresas como la francesa Total, la 
 angloholandesa Shell, la malaya Petronas y las norteamericanas ExxonMobil y 
 Dow.",17 Jan 2017
Rallye Monte Carlo: Crash von Hayden Paddon sorgt für ...,"Rossi bei Petronas: In zwei Monaten so viele Teamkollegen wie in 15 Jahren 
 · Gewissheit für Verstappen: Honda-Motor nach Silverstone-Crash nicht zu 
 retten.",19 Jan 2017
Malaysia regulator updates rules for MOG listings,"Malaysia, Kuala Lumpur: Bridge of Petronas Towers. Taolmor/TMAX - Fotolia. 
 Malaysia, Kuala Lumpur: Bridge of Petronas Towers. Taolmor/TMAX - 
 Fotolia ...",20 Jan 2017
MISC takes delivery of second moss-type LNG carrier,"Upon their delivery, these new LNG Carriers will be on a long-term charter 
 to PETRONAS. The naming ceremony was graced by the presence of Encik Md 
 Arif ...",20 Jan 2017
"UPDATE 1-Japan's JX, Petronas start Malaysia LNG train","TOKYO, Jan 23 (Reuters) - JX Nippon Oil & Energy Corp said its venture with 
 Malaysian state oil firm Petronas has started commercial operations at the 
 ninth ...",23 Jan 2017
"Petronas Coffee Break returns – free coffee, snacks ...","Another year, another Petronas Coffee Break – the national petroleum 
 company's road safety initiative returns for the 18th year this Chinese New 
 Year, ...",23 Jan 2017
Mercedes-AMG Petronas partner with Wihuri Group,"Mercedes-AMG Petronas partner with Wihuri Group. Finnish conglomerate 
 follows Valtteri Bottas to Formula One champions. Posted: January 23 2017; 
 By: George ...",23 Jan 2017
PETRONAS lancar kempen 'Coffee Break',"KUALA LUMPUR: Sejumlah 121 buah stesen minyak PETRONAS terpilih di seluruh 
 negara akan mengagihkan 600,000 cawan kopi segar dan snek ringan pada 
 kempen ...",23 Jan 2017
Bagaimana Cara Pertamina Kalahkan Petronas?,"Keuntungan Pertamina pada 2016 menembus Rp 40 triliun dan mengalahkan 
 Petronas. Tetapi Pertamina baru mengalahkan BUMN perminyakan Malaysia itu 
 dari sisi ...",23 Jan 2017
Aramco pullout: 'Petronas can work on its own',"KUALA LUMPUR: Petroliam Nasional Bhd (Petronas) is capable of undertaking 
 the US$27 billion (RM119.8 billion) downstream oil and gas project in Johor 
 on its ...",25 Jan 2017
"Petronas CNY ad extols friendship, perseverance [VIDEO]","KUALA LUMPUR: A short film about five best friends was launched yesterday 
 by national oil and gas company Petroleum Nasional Bhd (Petronas) in 
 conjunction ...",25 Jan 2017
Petronas will continue to focus on Pengerang Integrated ...,"KUALA LUMPUR (Jan 26): Petroliam Nasional Bhd (Petronas) has clarified that 
 its Pengerang Integrated Complex (PIC) project will continue to be the 
 focus of ...",26 Jan 2017
Petronas boosts capacity at Malyasian LNG complex,"State-run Petronas subsidiary Petronas LNG 9 Sdn. Bhd. (PL9SB) has started 
 commercial operations of the ninth LNG liquefaction train at the Petronas 
 LNG ...",26 Jan 2017
Sime Darby to split into three listed companies,"Mohd Bakke new Petronas chairman, Ahmad Nizam leads PHB · Mohammed Azlan 
 Hashim takes over from Mohd Bakke as TM chairman. Corporate News 12 Jul 
 2021 ...",26 Jan 2017
BP to fuel Renault Sport F1,"Mercedes-AMG Petronas partner with Wihuri Group. ""With the new aerodynamic 
 regulations for the 2017 Formula One season, power sensitivity will 
 increase,"" ...",26 Jan 2017
Lewis Hamilton challenges fans to design his new helmet,"View of he back of the helmet of Mercedes AMG Petronas F1 Team's British 
 driver Lewis Hamilton, in the pits during first practice session of the 
 Formula One ...",27 Jan 2017
Mercedes-AMG Petronas Motorsport partners with Wihuri Group,"Wihuri branding to feature on driver racesuits and helmets. Announcement 
 follows the arrival of Valtteri Bottas at the team on Monday. Mercedes-AMG 
 Petronas ...",29 Jan 2017
Kenapa Saudi Aramco tarik diri dari projek di Pengerang?,"Perdana Menteri Datuk Seri Najib Razak didesak menjelaskan punca pembatalan 
 perjanjian kerjasama antara Saudi Arabian Oil Co (Saudi Aramco) dan 
 Petronas ...",30 Jan 2017
"Petronas, c'è un ""goccio"" d'Italia nei successi Mercedes","Petronas, c'è un ""goccio"" d'Italia nei successi Mercedes ... Il colosso di 
 lubrificanti malese, fornitore del team Mercedes di Formula 1, è a trazione 
 italiana.",30 Jan 2017
CGC appoints Choong Tuck Onn as new director,"It said Choong started his career in Petronas in an executive position for 
 more than seven years and was formerly with Accenture for 24 years 
 before ...",31 Jan 2017
First Nations given role on Pacific NorthWest LNG ...,"Petronas said in October that it was reviewing the development and its 
 conditions before moving forward. What people are reading ...",31 Jan 2017
PetDag's plan to divest Vietnam ops hits a snag,"PetDag had acquired TLLCL and Petronas Vietnam Co at the same time, in late 
 2012, as part of its regional expansion strategy. But, as part of a 
 regional ...",1 Feb 2017
Uzma sertai Perjanjian Projek Industri Bersama PETRONAS,"Dalam makluman kepada Bursa Malaysia hari ini, Uzma berkata kerjasama JIP 
 dengan Heriot-Watt University, Petronas Research Sdn Bhd dan Institute of 
 Technology ...",2 Feb 2017
Petronas' web-film a tribute to our harmonious society,"This was the message conveyed in Petronas' first festive web-film and 
 television commercial of the year – It Came From a Tin Mine.",3 Feb 2017
Uzma bags three-year umbrella contract from Petronas,"Uzma chief executive officer Datuk Kamarul Redzuan Muhamad said the 
 contract is proof of Petronas' commitment in developing local oil and gas 
 players and ...",6 Feb 2017
PETRONAS labur RM18j program CSR,"KUALA LUMPUR: PETRONAS akan melabur kira-kira RM18 juta dalam tempoh empat 
 tahun akan datang bagi melaksanakan tiga inisiatif pelaburan sosial 
 korporatnya ...",9 Feb 2017
Serba Dinamik confident of flying colours,"“We have one contract with Petronas in Pengerang with the possibility of 
 extension. We also have a contract with Petrofac.",9 Feb 2017
"BRIEF-PCC Exol, PCC Rokita's unit signs framework agreement with PCG","The unit also signs a deal with Petronas Chemicals Marketing Labuan for the 
 delivery of ethylene oxide which is the main ingredient for 
 oxy-alkylates ...",10 Feb 2017
Hottest cut of all - Gaza barber wields blowtorch,"Petronas Chemicals catat untung bersih 10 kali ganda kepada RM1.86 bilion. 
 Ini menyaksikan untung bersih kumpulan bagi tempoh tersebut meningkat 10 
 kali ...",10 Feb 2017
Can Proton do it this time?,"Higher oil prices lift Petronas Dagangan's profits higher. All eyes are on 
 who national carmaker will select as its strategic partner.",11 Feb 2017
Jiwa kental kunci kejayaan,"MUHAMMAD Nukman (kanan) menceburi perniagaan pada 2010, selepas beliau 
 menamatkan pengajian di Universiti Teknologi Petronas. - Foto Muhd Zaaba 
 Zakeria.",12 Feb 2017
Petronas facing new challenges,"Petronas facing new challenges ... Bloomberg is reporting that the latest 
 challenge facing a US$27 billion LNG terminal that Malaysia's Petroliam 
 Nasional Bhd.",13 Feb 2017
Menara berkembar Petronas sumber inspirasi Rizman,"REKAAN kostum Rizman Ruzaini ke pentas dunia pertandingan Miss Universe 
 Malaysia 2017 yang mengambil inspirasi replika menara kembar Petronas, 
 baru-baru ini ...",13 Feb 2017
RON 95 vs RON 97 fuel test with the Proton Saga – is the ...,"On the day of the test, the team assembled at the Petronas station in Taman 
 Tun Dr Ismail (TTDI), and filled both cars using the 'three click' method 
 (wait ...",13 Feb 2017
Petronas may consider relocating Canada LNG project,"Petronas was reportedly considering changing its plans for the LNG export 
 terminal to avoid a sensitive marine area that had become a controversial 
 flash point.",14 Feb 2017
"B.C. signs LNG benefits deals with First Nations on proposed Petronas 
 project","Malaysian-backed Petronas has yet to make a final investment decision on 
 Pacific NorthWest LNG's project near Prince Rupert and Clark's government 
 returned ...",15 Feb 2017
"Sidek Hassan quits as director of Top Glove, Malayan Flour Mills","“Petronas has decided its chairman to be exclusive to it, and therefore is 
 restricted from sitting on the board of other public-listed company in 
 Malaysia ...",15 Feb 2017
Japan's heavyweight LNG buyers wrestle more flexible deals from suppliers,"Many more of the contracts will be coming up for renewal in the coming five 
 years, the GIIGNL data shows. Neither, the Japanese utilities nor Petronas 
 were ...",16 Feb 2017
OMP Racing to Supply Mercedes F1 With Harnesses For 2017,"OMP Racing is the new supplier of safety harnesses to Mercedes AMG Petronas 
 Formula One Team for the upcoming season following the announcement of a 
 trading ...",17 Feb 2017
"Thieving monkeys are just one reason to visit Malaysia’s capital city of 
 Kuala Lumpur","Heli Lounge Bar. It's no Petronas Towers, but this 36th-floor functional 
 helicopter pad moonlights as a swanky rooftop bar, boasting 360 degrees 
 of ...",17 Feb 2017
Petronas considers US$1 billion stake sale in offshore gas ...,"Petroliam Nasional Bhd (Petronas) is looking to sell a stake of as much as 
 49 per cent in the SK316 offshore gas block in Malaysia's Sarawak state, 
 the sources ...",20 Feb 2017
"Masuk 5 Besar Moto2, Hafizh Syahrin Ditargetkan Naik ke ...","NaikMotor – Pembalap Petronas Raceline Malaysia Hafizh Syahrin ditargetkan 
 naik ke MotoGP 2018 setelah masuk musim keempat merasakan kompetisi di 
 balapan ...",20 Feb 2017
Petronas signs contract with Chinese consortium for Flexi-HDPE plant,"KUALA LUMPUR: Petroliam Nasional Bhd (Petronas) has signed the engineering, 
 procurement, construction and commissioning (EPCC) contract for 
 Pengerang ...",21 Feb 2017
Petronas awards PIC's flexi high-density synthetic resin plant ...,"In a statement today, Petronas said the consortium comprises Tecnimont 
 S.p.A, China Huanqiu Contracting and Engineering Co Ltd, TecnimontHQC 
 S.c.a.r.l and ...",21 Feb 2017
Lax Kw’alaams throw support behind Petronas’ $36b LNG project,"A major roadblock for the Pacific NorthWest LNG project in Prince Rupert 
 was dismantled last week when two key First Nations signed benefits 
 agreements ...",21 Feb 2017
PETRONAS komited maju agenda Bumiputera,"KUALA LUMPUR: PETRONAS tidak pernah sesekali mengabaikan tanggungjawabnya 
 membangunkan serta membantu usahawan dan syarikat Bumiputera, kata Presiden 
 dan ...",21 Feb 2017
Gas Generators to continue exploring for more business,"Ong (third left) posing for a photo with other board of directors from T7 
 Global, Petronas and Perbadanan Nasional Bhd during the grand opening of 
 its new ...",21 Feb 2017
"Malaysia's Petronas, Saudi Aramco may sign new deal on ...","Malaysia's state oil firm Petroliam Nasional Bhd (Petronas) and Saudi 
 Aramco are expected to sign an agreement to collaborate in Malaysia's 
 Refinery and ...",22 Feb 2017
Singer Akim Ahmad welcomes fatherhood with birth of baby Eshaal,"Three days later, on Monday, he and his band, Akim & The Majistret, held 
 their maiden concert at the Petronas Filharmonik Hall. GET THE LATEST TOP 
 NEWS. Sign up ...",22 Feb 2017
Malaysia's Petronas attracts PTT to Sarawak,"The sources also said that Petronas is now working with investment banks on 
 the SK316 gas block sale and kicked off the process this month. Petronas 
 did not ...",23 Feb 2017
Honda Malaysia now offers airbag inflator replacement at ...,"Honda Malaysia (HM) has announced that customers can now replace their 
 vehicles' Takata front airbag inflators at selected Petronas stations.",23 Feb 2017
Malaysia rolls out red carpet as Saudi king kicks off Asia tour,"State oil firm Petroliam Nasional Bhd (Petronas) and Saudi Aramco will sign 
 an agreement on Tuesday to collaborate in Malaysia's Refinery and 
 Petrochemical ...",25 Feb 2017
UNBC students demanding better preservation plans for local salmon habitat,"... why it would be so detrimental to salmon habitat, we decided that we 
 really wanted to urge the government to get Petronas to consider other 
 locations.”.",25 Feb 2017
Saudi Aramco to buy $7 billion stake in Petronas' RAPID refinery project,"KUALA LUMPUR (Reuters) - Saudi oil giant Aramco will buy an equity stake in 
 Malaysian firm Petronas' major refining and petrochemical project, the 
 companies ...",27 Feb 2017
Petronas Pasok Bahan Bakar Baru untuk Mercedes di F1 2017,"Untuk musim ini, Petronas Primax dan Petronas Syntium hadi untuk menjawab 
 tuntutan tersebut dari pada teknisi Mercedes,"" kata Dolfi seperti 
 dikutip ...",27 Feb 2017
"Bintulu Port names Mohammad Medan as new CEO, plans 6 ...","... president and CEO of Petronas, senior general manager of Group Supply 
 Chain Management Petronas and chairman and director of several Petronas 
 companies.",27 Feb 2017
Perusahaan minyak Arab Saudi tanam modal US$7 miliar di Malaysia,"Kesepakatan Petronas dan Aramco diumumkan PM Najib Razak saat kunjungan 
 empat hari Raja Salman ke Malaysia. Perdana Menteri Malaysia ...",27 Feb 2017
Saudi Aramco to take up stake in Petronas' RAPID project,"KUALA LUMPUR (Feb 28): The Saudi Arabian Oil Company (Saudi Aramco) and 
 Petroliam Nasional Bhd (Petronas) have signed a share purchase agreement 
 allowing ...",28 Feb 2017
Aramco beli RM31billion pegangan dalam projek Rapid,"Gergasi minyak Arab Saudi Aramco akan membeli pegangan dalam projek 
 penapisan dan petrokimia yang diusahakan Petronas, dengan jumlah pelaburan 
 keseluruhan ...",28 Feb 2017
Cub Prix : Tengku Amirul tekad rampas kejuaraan,"... Amirul Haffirudin bertekad menebus kesilapannya terlepas gelaran 
 keseluruhan kelas CP115 pada kempen Kejuaraan Cub Prix AAM Malaysia 
 PETRONAS 2016.",28 Feb 2017
Pelaburan Saudi Aramco lonjak ekonomi Johor,"Azalina berkata, majlis menandatangani memorandum persefahaman (MoU) antara 
 Saudi Aramco dan PETRONAS membuktikan dakwaan pembangkang kononnya Saudi 
 Aramco ...",28 Feb 2017
"Saudi Aramco, Malaysian Petronas sign historic deal","KUALA LUMPUR: In a major move to boost cooperation in oil sector, Saudi 
 Aramco signed an agreement with Malaysia's national oil company Petronas 
 here on ...",1 Mar 2017
