Title,Content,Date
"Miller comanda le Libere 2 del Gp di Valencia, Rossi lontano","Rientra nei primi dieci della classifica combinata Franco Morbidelli 
 (Yamaha Petronas) in attesa delle FP3. Appuntamento con la classe regina 
 fissato per domani ...",13 Nov 2020
Nach Track-Limit-Diskussion: Porsche auf GTE-Pro-Pole,"Rossi bei Petronas: In zwei Monaten so viele Teamkollegen wie in 15 Jahren 
 ... Rossi bei Petronas: In zwei Monaten so viele Teamkollegen wie in 15 
 Jahren ...",13 Nov 2020
"""Victorious"" Martin en Formule Renault Eurocup !","Sepang Racing cessera ses activités en MotoGP fin 2021. L'équipe PETRONAS 
 Sepang Racing cessera d'exister à la fin de la saison 2021 du Championnat…",15 Nov 2020
"Sarawak Energy, Petronas plan green hydrogen venture","Petronas President Tengku Taufik (File pic): Petronas has observed that 
 hydrogen demand continues to gain pace due to its versatility as a 
 near-zero ...",16 Nov 2020
Petronas Said to Seek Deal Ideas for $23 Billion in Stock,"Malaysian energy major may pick advisers as soon as this month · Petronas 
 raised $1.5 billion in block trades in 2019 ...",17 Nov 2020
Daya Materials secures Petronas Carigali services contract,"The quantity of work is on a ""call-out"" basis with work orders to be issues 
 to Daya Maxflo when the services are required and at the discretion of 
 Petronas ...",17 Nov 2020
Petronas' LNG Canada project worth RM56b ready to deliver ...,"KUALA LUMPUR (Nov 18): Petroliam Nasional Bhd's (Petronas) 25%-owned LNG 
 Canada's liquefied natural gas (LNG) project in Kitimat, British Columbia 
 worth ...",18 Nov 2020
"PCG to close Gebeng Butanediol plant, posts lower Q3 profit","... venture of the group, BASF PETRONAS Chemicals Sdn Bhd (BPC) as part of 
 portfolio realignment,"" the company said in a filing with Bursa Malaysia 
 today.",18 Nov 2020
"Malaysia's Petronas steps ups investments in hydrogen as part of 
 carbon-free energy goals","Petronas, the world's fourth-largest exporter of liquefied natural gas 
 (LNG), this month announced its goal to become a net zero emitter of 
 greenhouse gases ...",19 Nov 2020
Petronas Gas 3Q net profit jumps 36.9% to RM591.01mil,"In the gas transport segment, Petronas Gas said the higher RP1 tariff 
 mitigated the lower revenue following the transfer of Sabah-Sarawak Gas 
 Pipeline ...",19 Nov 2020
Petronas subsidiary says decommissioning gas fields offshore ...,"KUALA LUMPUR (Nov 19): Petroliam Nasional Bhd's (Petronas) wholly-owned 
 subsidiary PSE Kinsale Energy Ltd is decommissioning its gas fields in the 
 Kinsale ...",19 Nov 2020
Petronas Chemicals expects prices to be stable,"PETALING JAYA: Petronas Chemicals Group Bhd (PCG) has posted a 14.8% 
 year-on-year (y-o-y) drop in net profit to RM471mil for its third quarter 
 ended Sept 30 ...",19 Nov 2020
Sterling results by Petronas Gas,"PETALING JAYA: The sustainability of Petronas Gas Bhd 's (PetGas) 
 performance and its efficient operations saw it recording an all-time high 
 quarterly ...",20 Nov 2020
KLCCP Stapled Group CEO says Petronas lease extension ...,"Petronas is the master lessee for both the Petronas Twin Towers and Menara 
 3 Petronas, occupying a collective office space of over four million square 
 feet,"" ...",20 Nov 2020
"MotoGP, Rossi: “Petronas? The satellite teams now look better than the 
 official ones”","MotoGP, Rossi: “Petronas? The satellite teams now look better than the 
 official ones”. “I'll especially miss all my friends. Quartararo and 
 Vinales will fight ...",23 Nov 2020
PETRONAS: Growing green shoots in the oil and gas industry,"A PETRONAS solar field PETRONAS aims to have at least three gigawatts of 
 installed renewable energy capacity from solar and wind by 2024. Image: 
 PETRONAS ...",24 Nov 2020
Petronas posts narrower net loss of RM3.4b q-o-q on easing ...,"KUALA LUMPUR (Nov 27): Petroliam Nasional Bhd's (Petronas) loss after tax 
 (LAT) for the third quarter ended Sept 30, 2020 (3QFY20) contracted to 
 RM3.37 ...",27 Nov 2020
Petronas nears restart at Malaysia’s Pengerang refinery,"Petronas said late last week that the project is transitioning to 
 commercial operations and a restart of the refinery and petrochemical 
 plants is planned for ...",30 Nov 2020
MACC said to be investigating Norway's Aker Solutions over ...,"Petronas declined comment. Under Malaysia's anti-corruption law, penalties 
 for making false statements could include imprisonment for a term not 
 exceeding ...",1 Dec 2020
"EXCLUSIVE-Malaysia probing Norway's Aker Solutions over Petronas dealings, 
 sources say","Petronas declined comment. Malaysia practices a form of affirmative action, 
 in which a large portion of contracts awarded by state-linked companies 
 such as ...",1 Dec 2020
When can Petronas spend capex above pre-pandemic levels again?,"They feel Petronas would fall slightly short of its planned initial capital 
 expenditure (capex) of RM40 billion this year due to significantly 
 weaker ...",1 Dec 2020
Petronas to deploy low-carbon solutions as it chases net zero ...,"Petronas is looking into the possibility of deploying more low-carbon 
 solutions in the long term to meet its recently unveiled net zero carbon 
 emissions ...",1 Dec 2020
"Tenaga, Top Glove and Petronas Chemicals weigh on KLCI","KUALA LUMPUR: Bursa Malaysia traded lower early Wednesday as losses in 
 Tenaga Nasional, Top Glove and Petronas Chemicals weighed on the FBM KLCI.",2 Dec 2020
"Sidestepping poser on Ku Li offer, minister explains Petronas ...","Minister in the Prime Minister's Department for Economy Mustapa Mohamed has 
 attributed Petronas' second-quarter RM21.03 billion net loss to economic 
 factors ...",2 Dec 2020
Petronas to deploy low-carbon solutions,"by NUR HANANI AZMAN / pic by MUHD AMIN NAHARU. PETROLIAM Nasional Bhd 
 (Petronas) is looking into the possibility of deploying more low-carbon 
 solutions in ...",2 Dec 2020
Petronas to deploy low carbon solutions,"KUALA LUMPUR: Petroliam Nasional Bhd (Petronas) has joined forces with 
 United Nations Global Compact Network Malaysia and Brunei UNGCMY&B at the 
 recent GO ...",3 Dec 2020
Petronas has awarded a Malaysia offshore-platform ...,"Contract award: Offshore Tech Malaysia has been solely awarded a contract 
 to transport and install two offshore platforms destined for Petronas' 
 Bekok oil ...",3 Dec 2020
"Home Economy News Petronas to seek new biz in solar, wind ...","PETROLIAM Nasional Bhd (Petronas) will continue to expand its business 
 portfolio, particularly in renewable energy (RE), to build its resilience 
 against all ...",4 Dec 2020
"Fire at Petronas' S. African refinery put out, probe underway","Engen, which operates the 120,000 barrel per day plant and is majority 
 owned by Malaysia's Petronas, said a fire broke out at around 0510 GMT and 
 was ...",5 Dec 2020
Petronas and Sarawak ink landmark commercial settlement deal,"Petronas president and group CEO Tengku Muhammad Taufik Aziz said the 
 agreement would establish a framework between the national oil company and 
 the state ...",6 Dec 2020
Sarawak gets greater share of O&G revenue under Petronas ...,"KUALA LUMPUR (Dec 7): The Petroliam Nasional Bhd (Petronas)-Sarawak State 
 Government commercial settlement agreement offers Sarawak a greater share 
 of ...",7 Dec 2020
Sabah govt wants similar deal with Petronas,"KOTA KINABALU: The Sabah state government is eyeing a similar deal with 
 Petronas after the Sarawak government signed a commercial agreement on the 
 issues ...",8 Dec 2020
Fitch Downgrades Malaysia's PETRONAS to 'BBB+'; Outlook ...,"PETRONAS has crude oil and gas producing assets in the Asia-Pacific, 
 Central Asia, Middle East, Africa and Canada, making it a leading global 
 LNG supplier.",8 Dec 2020
Thunder Cranes bags Petronas Carigali offshore crane job,"LABUAN: Thunder Cranes Sdn Bhd has secured a three-year contract from 
 Petronas Carigali Sdn Bhd to provide offshore rental crane services across 
 the ...",9 Dec 2020
Petronas sells shares in MISC and KLCCP Stapled Group,"KUALA LUMPUR (Dec 10): Petroliam Nasional Bhd (Petronas) is parting with 
 shares in the listed companies in which it holds controlling stakes again.",10 Dec 2020
Petronas makes first discovery offshore Suriname | Offshore,"The semisubmersible drilling rig Maersk Developer. (Courtesy Maersk 
 Drilling). Offshore staff. KUALA LUMPUR, Malaysia – Petronas has discovered 
 hydrocarbons ...",11 Dec 2020
"Petronas cuts MISC, KLCCP Stapled stakes, confirming ...","KUALA LUMPUR (Dec 11): Petroliam Nasional Bhd (Petronas) confirmed today 
 the Malaysian national oil company yesterday successfully pared down its ...",11 Dec 2020
Petronas raises RM3.04bil cash from stake sales,"Petronas also sold 154 million stapled securities in its property arm 
 comprising KLCC Property Holdings Bhd and KLCC Real Estate Investment Trust 
 (REIT). The ...",12 Dec 2020
Senior Deleum unit execs questioned by MACC in probe into ...,"The alleged scheme was purportedly initiated to defraud Petronas Carigali 
 in relation to multiple maintenance and services contracts between the 
 Petronas ...",14 Dec 2020
Petronas obtains leave to commence case against LHDN over ...,"Petronas alleges that LHDN had breached Section 15(1) of the Petroleum 
 (Income Tax) Act 1967 in making the additional tax assessments.",15 Dec 2020
Petronas '3 in 1': 'A big target but I think we can do it!',"After taking the first satellite Yamaha MotoGP wins, Petronas team director 
 Johan Stigefelt says his 'ultimate wish' for 2021 is to make history by 
 winning ...",15 Dec 2020
Petronas to launch new high performance fuel on Sat ...,"A new power is coming, says the teaser image on the Petronas Facebook page. 
 The performance-heavy teaser campaign that includes the soundtrack of a ...",16 Dec 2020
"Deleum seeks RM20m from own execs, sub-cons and ...","88 million from its executives, Petronas Carigali Sdn Bhd executives and 
 its own sub-contractors, in a civil suit DPSB filed against them in 
 November over an ...",17 Dec 2020
Uzma secures a 12-year contract from Petronas Carigali worth ...,"""The Uzma Group is proud to have been awarded this PWIM project from 
 Petronas Carigali. In the current price environment, it's imperative for 
 companies such ...",18 Dec 2020
"Sabah hopes to clinch deal with Petronas, says CM","He said Prime Minister Tan Sri Muhyiddin Yassin had announced that Petronas 
 will meet with the new Gabungan Rakyat Sabah-led state government to begin 
 immediate ...",18 Dec 2020
Taking over the reins at Petronas during a trying time,"KUALA LUMPUR (Dec 19): On the 83rd floor of the Petronas Twin Towers last 
 week, Tengku Muhammad Taufik Tengku Aziz, the president and CEO of 
 Petroliam ...",19 Dec 2020
Contractor denies knowledge of rogue workers' Petronas scam,"... its four employees embroiled in a corruption probe relating to oil 
 services and maintenance contracts for national upstream company Petronas 
 Carigali.",21 Dec 2020
Petronas introduces new Petronas Primax 97 with Pro-Race,"KUALA LUMPUR (Dec 21): Petronas Dagangan Bhd has introduced its best fuel, 
 the new PETRONAS Primax 97 with Pro-Race, engineered to meet the demands 
 of ...",21 Dec 2020
Sabah to study converting oil money into Petronas shares ...,"“The financial standing of Petronas should also be considered as dividend 
 issuance will be based on the company's financial capability.",23 Dec 2020
Petroleum sales tax: Sabah wants same amount Petronas gave Sarawak [NSTTV],"Deputy Chief Minister Datuk Dr Jeffrey Kitingan said Petronas would not 
 likely give Sabah an amount less than what had been agreed to between the 
 oil and gas ...",26 Dec 2020
Battered energy sector could get reprieve from 'golden cross ...,"August 27, 2021 · Energy. Malaysia's Petronas posts Q2 profit amid fragile 
 recovery in prices, demand. August 27, 2021. Latest. Home. Browse.",30 Dec 2020
Petronas: Outlook for industry remains challenging,"In the annual Petronas Activity Outlook (PAO) for 2021-2023 issued on 
 Thursday, president and group CEO Tengku Muhammad Taufik pointed out to the 
 emerging fresh ...",31 Dec 2020
Petronas: We're facing 'great reset',"KUALA LUMPUR: Petroliam Nasional Bhd (Petronas) says the outlook of the oil 
 and gas (O&G) industry will still be challenging next year, bogged down by 
 the ...",31 Dec 2020
Cover Story: Delicate balancing act in a tough Covid-19 ...,"Is it reflective of the assets that Petronas has? Tengku Muhammad Taufik: 
 Let me explain the impairment first … When we recognised the 
 impairments, ...",31 Dec 2020
"Demo, Nelayan Banyuates Usir Kapal Petronas di Sampang","Aksi unjuk rasa oleh nelayan di Kecamatan Banyuates Kabupaten Sampang 
 menolak kegiatan Petronas di wilayah pantura, Minggu (3/1/2021) sore. 
 (Ryan/MM).",3 Jan 2021
"Malaysia's Petronas says Baram oil output to resume in Q3 after ship 
 accident","Petronas declared force majeure at its Miri crude oil terminal on Oct. 29 
 as a result of the ship collision on Oct. 27 at the Baram field, a company 
 spokesman ...",4 Jan 2021
T7 Global's unit gets charter contract for one mobile offshore ...,"""The Bayan MOPU contract from Petronas Carigali serves as a testament of T7 
 Global's capabilities in the oil and gas industry. This project marks a 
 major ...",4 Jan 2021
T7 Global Bhd inks contract with Petronas Carigali,"“The Bayan MOPU contract from Petronas Carigali serves as a testament of T7 
 Global's capabilities in the oil and gas industry. This project marks a 
 major ...",5 Jan 2021
Petronas Carigali takes over E11 gas hub offshore Bintulu,"KUCHING: Petronas through its subsidiary, Petronas Carigali Sdn Bhd (PCSB), 
 announced that it has taken over the operatorship of the E11 gas hub, ...",7 Jan 2021
Petronas deploys ROVR mobile refuelling truck to flood-hit ...,"Petrol stations have closed due to flood, leaving many unable to refuel 
 their vehicles. With fuel shortage a real concern, Petronas, together with 
 the ministry ...",8 Jan 2021
Petronas takes over Malaysia’s E11 gas operations,"Malaysia's state-owned Petronas has taken over from Shell the E11 gas 
 production facility that supplies feedstock gas to the 30mn t/yr 
 Petronas-operated ...",11 Jan 2021
"Petronas Dagangan, Maxis in strategic partnership","From left are Petronas Dagangan chief technology officer Wan Yussman Wan 
 Yusof, Petronas Dagangan managing director and CEO Azrul Osman Rani, Maxis 
 CEO Gokhan ...",14 Jan 2021
Pacific Khamsin to drill for Petronas offshore Mexico,"LUXEMBOURG – Pacific Drilling has issued an update on its deepwater 
 drillship fleet. Petronas has awarded the Pacific Khamsin a one-well 
 contract offshore ...",15 Jan 2021
T7 Global gets contract extension from Petronas Carigali,"KUALA LUMPUR (Jan 19): Oil and gas (O&G) service provider T7 Global Bhd has 
 won a contract extension from Petronas Carigali Sdn Bhd to provide 
 underwater ...",19 Jan 2021
Petronas Said to Join Fray for $4 Billion Lonza Chemical Arm,"Petronas is working with an adviser as it considers a second-round bid for 
 the Lonza Specialty Ingredients business, according to the people.",22 Jan 2021
"Petronas still Asean most valuable brand, its chief in world O&G's Top 3 
 CEOs","Petronas, in a statement today, said Brand Finance had attributed its 
 ranking to its consistent brand performance, contributing to a brand value 
 of US$12.04 ...",26 Jan 2021
Khazanah and Petronas should expedite purchase of laptops ...,"Najib said the funds should be taken from Khazanah Nasional and Petronas as 
 soon as possible to purchase the laptops as home-based teaching and 
 learning (PdPR) ...",26 Jan 2021
PETRONAS ranked most valuable brand in SEA with US ...,"PETRONAS has been named the most valuable brand in Southeast Asia and 
 strongest oil and gas brand in the world. According to an annual report by 
 brand ...",28 Jan 2021
"Lorenzo ""never imagined"" Rossi's Petronas move","Three-time MotoGP world champion Jorge Lorenzo says he “would never have 
 imagined” Valentino Rossi moving to the satellite Petronas SRT Yamaha squad 
 in 2021.",28 Jan 2021
"Loud boom, tremors in Sabah not caused by Petronas ...","KOTA KINABALU: The loud boom and tremors felt in Sabah were not caused by 
 any of Petroliam Nasional Berhad (Petronas) operations in the state.",1 Feb 2021
Ex-Petronas boss Wan Zulkiflee joins ExxonMobil's board,"Former Petronas chief executive Wan Zulkiflee Wan Ariffin has joined the 
 board of directors at US energy giant ExxonMobil. The appointment comes 
 after Wan ...",2 Feb 2021
Former Petronas chief appointed to Exxon Mobil board,"PETALING JAYA: Wan Zulkiflee Ariffin, the former chief executive of 
 national oil company Petronas, has been appointed to the board of Exxon 
 Mobil ...",2 Feb 2021
"S&P sees risk for upstream oil firms, affirms Petronas rating","S&P said Petronas' solid record of maintaining a strong balance sheet, and 
 the company's status as a dominant hydrocarbon producer in Asia tempered 
 the ...",2 Feb 2021
Former Petronas chief named Exxon Mobil director,"Exxon reported a net annual loss of $22.4 billion for 2020 and named Tan 
 Sri Wan Zulkiflee Wan Ariffin (pic), the former head of Malaysia's state 
 oil company, ...",3 Feb 2021
"Wednesday, February 3rd, 2021 Survey: Petronas, EPF ...","MALAYSIA'S oil firm Petroliam Nasional Bhd (Petronas) and retirement fund 
 Employees Provident Fund (EPF) are among the top five companies that were 
 able to ...",3 Feb 2021
Petronas warns a delay in LNG Canada RM127b project ...,"KUALA LUMPUR (Feb 5): Petroliam Nasional Bhd's (Petronas) 25%-owned LNG 
 Canada's C$40 billion (about RM127 billion) liquefied natural gas (LNG) 
 project must ...",5 Feb 2021
Malaysia's Petronas hopes to lure investors to marginal fields ...,"Petronas MPM has officially introduced Malaysia's Small Fields Asset (SFA) 
 production-sharing contract framework as part of an effort to revive its 
 domestic ...",5 Feb 2021
Petronas in contact with stranded oil rig workers in Andaman Sea,"""Petronas is extending the necessary efforts to ensure the safety of about 
 155 workers of its contractor on barge to the Yetagun oil rig, located off 
 the coast ...",7 Feb 2021
Petronas helping workers stranded offshore Myanmar after ...,"Malaysia's national oil company Petronas is extending help and support to 
 ensure the safety of some 155 workers on an unnamed contractor's barge ...",7 Feb 2021
Japan's Jera to produce ammonia for power with Malaysia's ...,"Jera, together with Petronas, will work on producing ammonia through 
 electricity generated from renewable energy to eliminate carbon dioxide 
 emissions. The ...",8 Feb 2021
Petronas and Japan's Jera collaborate to produce ammonia ...,"Jera, together with Petronas, will work on producing ammonia through 
 electricity generated from renewable energy to eliminate CO2 emissions. 
 Nikkei reported the ...",9 Feb 2021
"Xiaomi unveils Mercedes-AMG Petronas F1 Team Edition of its Mi Electric 
 Scooter Pro 2","Xiaomi unveils Mercedes-AMG Petronas F1 Team Edition of its Mi Electric 
 Scooter Pro 2. Tuesday, 09 Feb 2021 11:35 AM MYT. BY ALEXANDER WONG.",9 Feb 2021
"Petronas confirms gas discovery in Central Luconia, offshore ...","KUALA LUMPUR (Feb 10): Petroliam Nasional Bhd (Petronas) has confirmed a 
 gas discovery at the Lang Lebah-2 exploration appraisal well in Block 
 SK410B ...",10 Feb 2021
JERA and Petronas sign MoU related to ammonia and ...,"JERA Co., Inc. has concluded a Memorandum of Understanding (“MOU”) with 
 Petroliam Nasional Berhad (PETRONAS; Kuala Lumpur, Malaysia), Malaysia's 
 national ...",10 Feb 2021
"Petronas, Sumitomo to jointly market, supply LNG in Malaysia & Japan","Petronas said its wholly-owned Petronas Trading Corporation Sdn Bhd (Petco) 
 had signed a memorandum of collaboration with Sumitomo to build industrial 
 platforms ...",10 Feb 2021
"Petronas, Sumitomo to jointly market, supply LNG bunker","Petronas and Sumitomo Corp, in a joint statement on Thursday, said the MoC 
 served to build industrial platforms and end-to-end supply chains to offer 
 more ...",11 Feb 2021
Petronas LNG JV coronavirus restart plan approved,"LNG Canada is a joint venture between units of Shell, Malaysia's Petronas, 
 PetroChina Co Ltd, Mitsubishi Corp and Korea Gas Corp, according to the 
 company's ...",13 Feb 2021
Petronas invites bids for building of 16 OSVs,"IN view of its ageing fleet of offshore support vessels (OSVs) for the oil 
 and gas (O&G) industry, Petroliam Nasional Bhd (Petronas) has recently put 
 out to ...",15 Feb 2021
"Yamaha extends MotoGP contract - expects Petronas, VR46 talks for 2022","Petronas is currently Yamaha's satellite partner, making history with the 
 first 'Independent' M1 race wins last season, leading much of the world ...",16 Feb 2021
Petronas: PFLNG Dua to deliver first LNG cargo in March,"Petronas' vice-president (LNG Asset), Zakaria Kasah (pic) said despite 
 operating in a challenging environment exacerbated by the Covid-19 
 pandemic, Petronas ...",16 Feb 2021
"Petronas, partners affirm first gas production off Sabah coast","Petronas senior vice president of Malaysia Petroleum Management Mohamed 
 Firouz ... gas (FLNG) facility PFLNG DUA, operated by Petronas Floating LNG 
 Ltd.",16 Feb 2021
Petronas confirms first deepwater gas production at Block H ...,"KUALA LUMPUR (Feb 16): Petroliam Nasional Bhd (Petronas) has confirmed its 
 first gas production from the Rotan and Buluh fields in Block H, off the 
 coast of ...",16 Feb 2021
Petronas lets explosives-certified robot dog off the leash,"Malaysia's national oil company Petronas has carried out a test on its 
 offshore facilities of a canine robot that is designed to work in 
 potentially ...",17 Feb 2021
Petronas offers 13 offshore exploration blocks up for bids,"KUALA LUMPUR (Feb 19): National oil firm Petroliam Nasional Bhd (Petronas) 
 will be offering 13 offshore exploration blocks in Malaysia at its 
 upcoming ...",19 Feb 2021
"Petronas awards Block SB405 to ConocoPhillips, Petronas ...","The Production Sharing Contract (PSC) was signed today. Petronas, PCSB and 
 COPEM were represented by Malaysia Petroleum Management senior vice 
 president, ...",19 Feb 2021
"Petronas Dagangan's 4Q profit drops 29.5%, declares lower ...","KUALA LUMPUR (Feb 19): Petronas Dagangan Bhd's (PetDag) net profit dropped 
 29.5% to RM89.21 million in the fourth quarter ended Dec 31, 2020 (4QFY20) 
 from ...",19 Feb 2021
Petronas Dagangan earnings dragged by lower sales volume mix,"KUALA LUMPUR: Petronas Dagangan Bhd net profit fell 30 per cent to 
 RM89.2million in the fourth quarter (Q4) ended December 31, 2020 from 
 RM126.6 million a ...",19 Feb 2021
Petronas has contributed RM1.2 trillion for national ...,"KUALA LUMPUR: Petroliam Nasional Bhd (Petronas), in meeting stakeholders' 
 demand, has contributed almost RM1.2 trillion since 1976 in the spirit of 
 giving ...",20 Feb 2021
Petronas Dagangan posts RM276mil net profit,"To date, there are nine Petronas stations that offer Makan@Mesra and the 
 company plans to expand to 200 stations by the end of 2021, said PDB. PDB 
 also recently ...",20 Feb 2021
Petronas tests explosion-proof canine robot on Dulang B ...,"KUALA LUMPUR (Feb 20): Petroliam Nasional Bhd (Petronas), which is seeking 
 to deploy robotics technology to inspect unmanned production operations, ...",20 Feb 2021
Petronas Gas to construct 42km gas pipeline costing RM541m,"Petronas Gas Bhd will be constructing and installing a 42-km long gas 
 pipeline costing RM541mil which link from its existing Peninsular Gas 
 Utilisation (PGU) II ...",22 Feb 2021
Petronas Chemicals ends 2020 with solid Q4,"KUALA LUMPUR: Petronas Chemicals Group Bhd (PCG) ended 2020 with a 37.1 per 
 cent jump in net profit to RM466.0 million in the fourth quarter ended 
 December ...",22 Feb 2021
TechnipFMC clinches US$250m to US$500m Petronas ...,"Petronas Carigali awarded a substantial contract – ranging from US$250mil 
 to US$500mil to International oil and gas services company TechnipFMC's 
 subsidiary for ...",23 Feb 2021
Petronas Chemicals posts strong 4Q net profit of RM466m,"Petronas Chemicals expects to spend around RM6bil in derivatives and 
 specialty chemicals, over the next five to seven years. KUALA LUMPUR: 
 Petronas Chemicals ...",23 Feb 2021
PetGas to construct new pipeline,"KUALA LUMPUR: Petronas Gas Bhd (PetGas) will be constructing and installing 
 a 42-km long gas pipeline costing RM541mil which links from its existing ...",23 Feb 2021
Petronas Gas To Build 42-km Gas Pipeline in Selangor ...,"Petronas Gas, a subsidiary of internationally integrated oil and gas giant 
 Petronas in Malaysia, will be constructing a 42-km long gas pipeline from 
 its ...",23 Feb 2021
Petronas finds gas 90km off Sarawak,"Petronas senior vice president of Malaysia Petroleum Management Mohamed 
 Firouz Asnan said: “The Dokong-1 exploration well is one of several recent 
 successes in ...",24 Feb 2021
Petronas Makes Oil and Gas Discoveries,"Petronas announced two separate discoveries on Wednesday; Hidayah-1, an oil 
 discovery offshore Indonesia, and Dokong-1, a gas discovery offshore 
 Malaysia.",24 Feb 2021
Petronas makes 'important milestone' oil discovery offshore ...,"Petronas has made an oil discovery offshore Indonesia, with the Malaysian 
 national oil company now set to further assess the results of the 
 exploration well ...",24 Feb 2021
"Bad 2020, banner 2021 for Petronas?","Petronas is set announce a weak set of results for the year ended December 
 31 2020 on Friday, having made more than RM32 billion impairments in the 
 first nine ...",24 Feb 2021
Petronas makes gas discovery 90km off Sarawak,"Petronas senior vice-president of Malaysia Petroleum Management Mohamed 
 Firouz Asnan said: “The Dokong-1 exploration well is one of several recent 
 successes in ...",25 Feb 2021
Petronas records net profit of RM10.5b for FY20 excluding ...,"KUALA LUMPUR: Petroliam Nasional Bhd (Petronas) recorded profit after tax 
 (PAT) of RM10.5bil for FY2020, excluding impairments, which was 78% lower 
 compared ...",26 Feb 2021
Petronas allocates more capex for domestic ops,"The national oil company's chairman Tan Sri Ahmad Nizam Salleh says “the 
 bulk” of Petronas' capital expenditure would be invested in Malaysia for 
 the next five ...",27 Feb 2021
Petronas rating upgrade to A1 requires Malaysian govt rating ...,"Moody's said it expects Petronas' credit metrics will stay strong through 
 2021-2022 with adjusted debt/capitalisation at around 22% and EBIT/interest 
 expenses ...",28 Feb 2021
MotoGP: Rossi Introduced As PETRONAS Yamaha SRT Rider ...,"Valentino Rossi (left) with his new PETRONAS Yamaha Sepang Racing Team 
 teammate Franco Morbidelli (right). Photo courtesy PETRONAS Yamaha SRT.",1 Mar 2021
Petronas' Malaysia bid round 2021 attracts over 250 potential ...,"KUALA LUMPUR: Petronas launched the Malaysia Bid Round (MBR) 2021, offering 
 13 exploration blocks, at a virtual event on Feb 26 which attracted over 
 250 ...",1 Mar 2021
Petronas cautiously eyes green energy transition - News for ...,"Malaysia's Petronas is almost doubling its yearly capital investment spend 
 on new energy initiatives this year as it eyes a slow measured 
 diversification ...",1 Mar 2021
Home Business News Petronas cuts annual capex to RM40b ...,"PETROLIAM Nasional Bhd (Petronas) has further reduced its capital 
 expenditure (capex) to between RM40 billion and RM45 billion per annum for 
 the next five ...",1 Mar 2021
Malaysia Petronas Launches Offshore Bid Round,"Malaysian oil company Petronas launched the Malaysia Bid Round (MBR) 2021, 
 through a virtual event held on February 26 2021.",2 Mar 2021
The Mercedes-AMG Petronas W12 Is Here to Win the 2021 F1 Title,"The Mercedes-AMG Petronas W12 Is Here to Win the 2021 F1 Title. After seven 
 consecutive titles for Mercedes, the 2021 Constructors' Championship is its 
 to ...",2 Mar 2021
MotoGP: Rossi Talks About Joining PETRONAS Yamaha SRT ...,"MotoGP: Rossi Talks About Joining PETRONAS Yamaha SRT (Video). © 2021, 
 Roadracing World Publishing, Inc. From a press release issued By PETRONAS 
 Yamaha SRT:.",3 Mar 2021
Total and Petronas look to a lower-carbon upstream future,"He said Petronas would look at the efficiency of its operating assets with 
 a view of reducing emissions. “When it comes to low carbon... we need to 
 commit ...",3 Mar 2021
Valentino Rossi veut décider de son avenir pendant l'été,"Interrogé sur la question en début de semaine, en marge de la présentation 
 officielle du team Petronas SRT, le team principal Razlan Razali a indiqué 
 que ...",3 Mar 2021
Universiti Teknologi PETRONAS Continues Its Reign in the ...,"For Engineering & Technology subject areas, UTP is ranked 230th globally, 
 up 29 places from the previous year's 259th position. Universiti Teknologi 
 PETRONAS ...",4 Mar 2021
Captive insurance industry news | Petronas' captive receives ...,"Energas is a pure captive of Petronas, Malaysia's national oil and gas 
 company. The company underwrites mainly on- and offshore engineering, ...",6 Mar 2021
Rossi: First Petronas SRT MotoGP laps felt “strange”,"Rossi: First Petronas SRT MotoGP laps felt “strange” · Valentino Rossi 
 admits his first laps for Petronas SRT on the opening day of the Qatar 
 MotoGP test on ...",6 Mar 2021
"Petronas concerned over potential cost overruns, delays in US ...","Petronas concerned over potential cost overruns, delays in US$6.6b Canada 
 pipeline, vows to deliver first LNG cargo by middle of this decade ... 
 KUALA LUMPUR ( ...",8 Mar 2021
PETRONAS Syntium powers Mercedes-AMG PETRONAS F1 ...,"The Mercedes-AMG PETRONAS Formula One Team is now on the most dominant 
 streak in the motorsport's history, winning seven constructors' 
 championships in a ...",8 Mar 2021
Petronas sees first-ever annual net loss amid twin shock events,"Petronas president and CEO Tengku Muhammad Taufik Aziz says the market 
 conditions were unprecedented as crude oil prices took a nosedive following 
 the ...",9 Mar 2021
Petronas inks MOUs with UAE global energy players ADNOC ...,"The Petronas-ADNOC MoU was formalised by Petronas president and group chief 
 executive officer (CEO) Tengku Muhammad Taufik Tengku Aziz and UAE Minister 
 of ...",10 Mar 2021
Petronas signs up Fugro to explore more offshore Suriname,"Petronas has lined up Dutch survey contractor Fugro to perform a seep 
 survey and geochemical campaign on the frontier acreage ahead of potential 
 future drilling ...",10 Mar 2021
Masdar eyes Asia offshore wind and floating solar with oil ...,"A link up between Abu Dhabi renewables group Masdar and Malaysian oil & gas 
 player Petronas will see the pair look for joint opportunities in 
 utility-scale ...",11 Mar 2021
Informa Markets: RESET 2021 by PETRONAS - PRNewswire,"Hosted by PETRONAS Carigali Sdn Bhd, a subsidiary of PETRONAS and organised 
 by the Society of Petroleum Engineers Kuala Lumpur (SPE KL) in 
 collaboration ...",11 Mar 2021
Masdar and Petronas to develop utility-scale renewables in Asia,"Renewable energy company Masdar has signed a memorandum of understanding 
 with Petronas to explore renewable energy opportunities across Asia and 
 beyond.",12 Mar 2021
